truth_status    stance_sequence
2	[(1, 0.0), (3, 0.0789527968833802), (3, 0.1512986898173524), (3, 0.23537905711641943), (3, 0.26340388162974226), (3, 0.26827212664509553), (3, 0.2760577824142016), (3, 0.2957252565258648), (3, 0.2960199444807893), (3, 0.3360149937231466), (3, 0.48532159296520916), (3, 0.4859640127069446), (3, 0.6128212835428565), (3, 1.0)]
2	[(3, 0.0)]
2	[(2, 0.0), (3, 0.8439103429651634), (3, 1.0)]
2	[(3, 0.0)]
2	[(3, 0.0)]
2	[(3, 0.0), (3, 0.06748816883542309), (3, 1.0)]
2	[(3, 0.0), (3, 0.2440141180959649), (3, 0.42211199084231615), (3, 0.8838118859105218), (3, 0.893875798912525), (3, 0.9112849375178861), (1, 0.9443384527329963), (3, 0.959171992750167), (0, 1.0)]
2	[(3, 0.0), (3, 1.0)]
2	[(3, 0.0)]
2	[(3, 0.0)]
2	[(3, 0.0)]
2	[(3, 0.0)]
2	[(3, 0.0)]
2	[(3, 0.0)]
2	[(1, 0.0), (3, 0.04657350221570885), (3, 0.05574165183711923), (3, 0.05815799574304756), (2, 0.2647946543843121), (3, 0.27405003663770544), (3, 0.2883823580725078), (3, 0.298954953068844), (3, 0.3407393837886877), (3, 0.4784971562161974), (3, 1.0)]
2	[(1, 0.0), (3, 0.12782434908121912), (3, 0.9370454671626048), (3, 0.942735801920835), (3, 1.0)]
2	[(2, 0.0), (1, 0.805150398033873), (3, 0.9369022813485067), (3, 1.0)]
2	[(2, 0.0), (3, 0.6459232341585283), (3, 1.0)]
2	[(3, 0.0)]
2	[(3, 0.0), (3, 1.0)]
2	[(3, 0.0), (3, 0.15673713431560965), (3, 0.3461456331411488), (3, 0.3668588511637839), (3, 0.4319880418535127), (3, 0.4565449498184924), (1, 0.5092889173606663), (3, 0.5626734998932308), (3, 0.6098654708520179), (0, 0.642963912022208), (3, 0.7717275250907538), (3, 0.7819773649370062), (3, 0.840486867392697), (3, 0.879350843476404), (3, 1.0)]
2	[(3, 0.0), (3, 0.02975107979086156), (3, 0.0440014776085474), (3, 0.057157876790179585), (3, 0.07166401454876108), (3, 0.09175380768356445), (3, 0.11295180722891567), (3, 0.1166032052739259), (1, 0.1218884973857695), (3, 0.12860877472152762), (3, 0.13852580131848147), (3, 0.14290179586269608), (3, 0.14467776767447146), (0, 0.14601329847692657), (3, 0.14716412821095703), (1, 0.1487838145032962), (3, 0.15014776085473971), (3, 0.15175323937258467), (3, 0.15639918163218913), (3, 0.15790520572857467), (3, 0.1588002955217095), (3, 0.16066151398045012), (3, 0.16176972039099796), (3, 0.1637872243691748), (3, 0.16664298704250965), (3, 0.170791657194817), (3, 0.1716725392134576), (3, 0.1746845874062287), (3, 0.17548022277790407), (0, 0.17660263696294612), (3, 0.17661684473744033), (3, 0.18026824278245054), (3, 0.18103546260513753), (1, 0.18383439418049558), (3, 0.276355421686747), (3, 0.2895970675153444), (3, 0.9874261195726302), (3, 1.0)]
2	[(3, 0.0), (3, 0.021766561514195582), (3, 0.04193157000727979), (3, 0.18201892744479495), (3, 0.19075467119631156), (3, 0.23897112351371028), (3, 0.24481921863625333), (3, 0.27085658820674596), (3, 0.2826741082261587), (3, 0.37786944916282456), (3, 0.6345061878184907), (3, 0.6590876000970638), (3, 1.0)]
2	[(3, 0.0), (3, 0.01836934801226278), (3, 0.02518338318708188), (3, 0.10935967928111308), (3, 0.38400625550770145), (3, 0.7446784743511773), (3, 0.8047387953182986), (3, 0.9769390212116322), (3, 1.0)]
2	[(3, 0.0)]
2	[(3, 0.0), (3, 0.036077526112495144), (3, 0.08022307041802848), (3, 0.24016638859049666), (3, 0.97192192535369), (0, 1.0)]
2	[(1, 0.0), (3, 0.7799865981684163), (3, 1.0)]
2	[(3, 0.0), (3, 1.0)]
2	[(3, 0.0), (3, 0.3141281029727245), (0, 1.0)]
2	[(3, 0.0), (3, 0.2578789694427801), (3, 0.6423007789095266), (1, 1.0)]
2	[(3, 0.0)]
0	[(3, 0.0), (3, 0.001051001337440044), (3, 0.0014637780285175327), (3, 0.0015454620702874842), (3, 0.0015977398570202533), (3, 0.002091111469310761), (3, 0.0025507203443363552), (1, 0.002893793319770152), (0, 0.003077854693891776), (3, 0.0031410236861938723), (3, 0.003173697302901853), (3, 0.003591919596764005), (1, 0.0036006325612194666), (3, 0.0037966742614673503), (3, 0.004125588669661022), (3, 0.004255194015936012), (0, 0.004314006526010377), (3, 0.0045427218429662415), (3, 0.0046396535725332505), (3, 0.0050818365186479225), (0, 0.005162431439860941), (3, 0.005718972044453544), (3, 0.005872538042981054), (3, 0.005919370226929159), (3, 0.005970558893104995), (3, 0.006070757984342803), (3, 0.0062907603368432055), (3, 0.006352840208588369), (3, 0.0064149200803335325), (0, 0.006527099497697599), (3, 0.006767795140779723), (3, 0.006943143550445886), (3, 0.007007401663304914), (3, 0.007152254697376962), (3, 0.0074659214177735765), (3, 0.008465734089037783), (3, 0.00921395991165054), (3, 0.00967139054556227), (3, 0.010337932326405074), (3, 0.010343377929189738), (3, 0.010345556170303603), (3, 0.010353180014202133), (3, 0.010562291161133209), (3, 0.010882492604871419), (0, 0.011440122330020955), (0, 0.01161655986024405), (1, 0.01228963636442845), (3, 0.013582422465507551), (3, 0.014016981567723694), (3, 0.014324113564778713), (3, 0.014877386807700519), (3, 0.01508867619574546), (3, 0.015552641552998785), (3, 0.016036211080276898), (3, 0.016174529391007348), (3, 0.016206113887158397), (3, 0.016219183333841588), (3, 0.01652740445145354), (3, 0.016936913780860232), (0, 0.017516325917148422), (3, 0.018745943025925426), (3, 0.01916416531978758), (3, 0.019386345913401846), (3, 0.02016179974993792), (3, 0.021775876415312163), (3, 0.023721045729993943), (3, 0.02663335409923195), (3, 0.02782703022963018), (3, 0.045337910543993935), (3, 0.0453967230540683), (3, 0.04743446761608936), (3, 0.04819576288538531), (3, 0.04857259859808402), (3, 0.048762105574990305), (3, 0.049234783896699094), (3, 0.05156985837076278), (3, 0.05289531808854986), (3, 0.05536435439111626), (3, 0.05607337187367944), (3, 0.057824677729227204), (3, 0.05799349141555177), (3, 0.06170085779135064), (3, 0.07302226598066593), (3, 0.0756165511472796), (3, 0.07849400765869576), (3, 0.08048709827788257), (3, 0.08148146534636212), (3, 0.0847891244777667), (3, 0.08502873100029189), (3, 0.08532170443010678), (3, 0.08563428202994645), (3, 0.08784519676051981), (1, 0.08838975703898616), (3, 0.08839955912399855), (1, 0.08887332656626427), (3, 0.0890911506776508), (3, 0.08919788449223022), (3, 0.08935471785242852), (3, 0.08951917505652536), (3, 0.08971086027454551), (1, 0.08987967396087007), (3, 0.09025759879412572), (3, 0.0905233442100173), (3, 0.0906769102085448), (3, 0.09085443685932483), (3, 0.09124760938037753), (0, 0.09168761408537834), (3, 0.09168870320593527), (3, 0.0921395991165054), (3, 0.0932156502267549), (3, 0.09326683889293073), (3, 0.0956879538909921), (1, 0.09915571374426578), (3, 0.26269261097049357), (1, 0.4910604984686965), (3, 0.49213110397616133), (3, 0.5290566473384072), (3, 0.5420607467881835), (3, 0.5483122987849771), (3, 0.5504251926654266), (3, 0.5521743202798605), (3, 0.8315086933602854), (3, 0.8316252292598773), (3, 0.831645922550459), (3, 0.8317232501100011), (3, 0.8324398914364629), (3, 0.8358314128507512), (3, 0.8372440022130929), (0, 0.8415743455474574), (1, 0.8474926266538295), (3, 0.8510235554994053), (0, 0.8537714066645465), (3, 0.8561206397058503), (0, 0.8575212487420658), (3, 0.8592213659314377), (1, 0.9011220119977521), (3, 0.9159885075998833), (3, 0.9176189210736114), (0, 0.9184379397324248), (1, 0.9213840108389277), (3, 0.9256261354081806), (3, 0.9263122813590482), (3, 0.9429562217100935), (0, 0.9436238526114933), (1, 0.9561966603207243), (3, 0.9837775493044876), (3, 1.0)]
0	[(1, 0.0), (3, 0.00267404876899517), (3, 0.007798327247025562), (3, 0.010448816114972318), (3, 0.011838850276828837), (3, 0.014630698551066086), (0, 0.018647661679820945), (3, 0.01951937801861232), (3, 0.021545529508776064), (1, 0.02675226764047591), (3, 0.031534927553304275), (3, 0.04558840852868418), (3, 0.04628342560961244), (3, 0.04947579220167275), (3, 0.05113676522558605), (3, 0.05222052067381317), (0, 0.10987159853928613), (3, 0.11309930498291908), (3, 0.12148662975615503), (3, 0.1471433619978796), (3, 0.21188597007892568), (3, 0.28282483213570503), (3, 0.4746142066203322), (3, 0.7305689716103192), (3, 0.8594416303451525), (3, 0.863152314760278), (3, 0.987242313582283), (3, 0.9889504064082931), (3, 1.0)]
0	[(0, 0.0), (0, 0.08179481187193269), (3, 0.08818259718002648), (3, 0.12575627742722859), (3, 0.1738724000934798), (3, 0.1877645348082366), (3, 0.2098361507101867), (3, 0.2229492872166394), (0, 0.23829555192023058), (3, 0.3590662408143128), (3, 0.36129936901145127), (3, 0.98361507101867), (3, 1.0)]
0	[(1, 0.0), (3, 0.30991898834222487), (3, 0.3440031614305473), (3, 0.356056115392215), (3, 1.0)]
0	[(3, 0.0), (3, 0.002371557389679036), (3, 0.00403075432049968), (3, 0.004336689689978049), (3, 0.00545324213332976), (3, 0.013217747824397564), (3, 0.022212694308038954), (3, 0.036330383401778), (3, 0.04817030551107955), (3, 0.0847329318210747), (0, 0.9994238589392305), (3, 1.0)]
0	[(3, 0.0), (3, 0.17507739061497224), (3, 0.31605100230284267), (3, 0.9514185133451621), (3, 1.0)]
0	[(1, 0.0), (3, 0.11594944327414987), (3, 0.6044237135118868), (3, 0.7158591634065603), (3, 0.9906108937706891), (3, 0.993560036111947), (3, 1.0)]
0	[(0, 0.0), (1, 0.004779459439432393), (3, 0.24188140271577036), (3, 0.2931401789518534), (3, 0.687390007595265), (0, 0.7144921361219688), (3, 0.9041514606991349), (3, 0.972638520961079), (3, 1.0)]
2	[(3, 0.0), (1, 0.058064122013052465), (3, 0.29220415601869293), (3, 0.9178163084535579), (1, 1.0)]
2	[(3, 0.0)]
2	[(1, 0.0), (3, 0.07453467644986113), (3, 0.5512995896032832), (3, 1.0)]
2	[(1, 0.0), (3, 0.009866875489428347), (3, 0.041268598277212215), (3, 0.11108065779169929), (1, 0.11401722787783869), (3, 0.5280736100234925), (3, 0.7072043852779953), (3, 0.9680501174628034), (3, 1.0)]
2	[(2, 0.0), (3, 1.0)]
2	[(3, 0.0), (3, 0.02619278754539244), (3, 0.04016107575594147), (3, 0.05459677129399921), (3, 0.18058102326250314), (0, 1.0)]
2	[(3, 0.0), (3, 0.02731433633544958), (3, 0.09054333382548353), (3, 0.35150597962498153), (3, 0.35759633840248045), (3, 0.4959766720803189), (3, 0.5729735715340322), (3, 0.7033072493725084), (3, 0.9363280673261479), (3, 1.0)]
2	[(2, 0.0), (3, 0.005991093089741107), (3, 0.01054705741654043), (3, 0.030035194824424526), (3, 0.0691025889267287), (3, 0.10556169345194027), (3, 0.11249814913949224), (3, 0.11653017756870963), (3, 0.8730480540337369), (3, 1.0)]
2	[(1, 0.0), (3, 0.014686176770113094), (3, 0.02111807900519912), (3, 0.08323953475907166), (3, 0.4176984509835451), (1, 1.0)]
2	[(3, 0.0)]
2	[(1, 0.0)]
2	[(0, 0.0), (3, 0.41174579851226006), (3, 1.0)]
2	[(3, 0.0)]
2	[(3, 0.0)]
0	[(3, 0.0), (3, 1.0)]
0	[(3, 0.0), (3, 0.17297903142950544), (3, 0.23261570074253957), (3, 0.25447158268341663), (3, 0.2741325363097184), (3, 0.6983608088544342), (3, 0.7932564330079858), (3, 0.7962452715640032), (3, 0.8297763041143231), (3, 0.8699855228132443), (3, 0.9052911782561995), (3, 0.909073927053659), (3, 0.9151450053705693), (3, 0.9876710409564283), (3, 0.9982253771073647), (3, 1.0)]
0	[(3, 0.0), (3, 0.22098804612292394), (1, 0.24764624986776684), (3, 0.9447794350999683), (3, 1.0)]
0	[(3, 0.0), (3, 0.03381191062781412), (3, 0.08393509472432249), (3, 0.13779627899073996), (3, 0.19624500892022767), (3, 0.8509897204995327), (3, 1.0)]
0	[(3, 0.0)]
1	[(3, 0.0), (0, 0.09461256396824758), (3, 0.09787645565539752), (3, 0.09940766410122094), (3, 0.40226457670145466), (3, 1.0)]
1	[(3, 0.0), (3, 0.007626886145404664), (3, 0.021563786008230452), (3, 0.13349794238683127), (3, 0.1448559670781893), (3, 0.3731138545953361), (3, 0.856241426611797), (3, 0.8672702331961591), (3, 0.9113854595336077), (3, 0.9196707818930041), (3, 0.9416186556927297), (0, 1.0)]
1	[(1, 0.0), (1, 0.0014080005528345728), (3, 0.003031952110705123), (1, 0.0031442466333238316), (3, 0.008154309950158508), (3, 0.01004604075427367), (3, 0.013622189397669456), (1, 0.01596309829225945), (3, 0.017068767438043655), (3, 0.018269455026043692), (3, 0.025015764423367625), (3, 0.08999974085879396), (3, 0.09044028090906735), (3, 0.1176932977446077), (3, 0.13575543980581686), (3, 0.3014157747890159), (3, 1.0)]
1	[(2, 0.0), (3, 0.012229198288947151), (1, 0.0177832206430247), (3, 0.02499310059334897), (3, 0.09010625086242584), (3, 0.09919621912515524), (3, 0.15064854422519663), (0, 0.24441148061266732), (3, 0.3054194839243825), (3, 0.3273078515247689), (0, 0.3344314888919553), (3, 0.33546639988960947), (3, 0.3556126673106113), (3, 0.9437870843107493), (3, 0.9946529598454533), (3, 1.0)]
1	[(0, 0.0), (1, 0.005112391463117747), (3, 0.01833969001054938), (1, 0.023411506938245556), (3, 0.06268765722632476), (3, 0.06605534366631502), (3, 0.11255376125943357), (3, 0.27095674754524063), (3, 0.2964375557899862), (3, 0.9767102166680192), (3, 1.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(2, 0.0), (3, 1.0)]
1	[(1, 0.0), (3, 0.03658126754437987), (3, 0.09213023366148737), (3, 0.12485667971375479), (3, 0.9780571699679753), (3, 1.0)]
1	[(2, 0.0), (3, 0.10026079397276152), (3, 0.18183135323094754), (3, 0.9771080846131556), (3, 1.0)]
1	[(1, 0.0)]
1	[(2, 0.0), (1, 0.5646983803086341), (3, 1.0)]
0	[(3, 0.0), (3, 0.02922410397794407), (3, 0.09657345411579361), (3, 0.16100827097282394), (3, 0.8721543914927137), (3, 0.987160299330445), (3, 0.990232374950768), (3, 1.0)]
0	[(3, 0.0), (3, 0.0022096395525479907), (3, 0.07755834829443448), (3, 0.07798186254200618), (3, 0.09690190121069833), (3, 0.13224692721999723), (3, 0.1426690604428486), (3, 0.14284399024075864), (3, 0.15577958845463333), (3, 0.16013441973944667), (3, 0.1653178658564655), (3, 0.28065184366800167), (3, 0.28195921373659255), (3, 0.2926207245776366), (3, 0.4104497537172582), (0, 0.9343921189522626), (3, 1.0)]
0	[(0, 0.0), (3, 0.004691536633254108), (3, 0.005497571561434328), (3, 0.009362405704247184), (0, 0.013805931590368916), (3, 0.031001343391546966), (3, 0.03604422858323861), (3, 0.05514105611243154), (3, 0.07839206365609176), (3, 0.10404050842203162), (3, 0.13376046295339464), (3, 0.28014880644827944), (3, 0.29257001136715927), (1, 0.3027797871241087), (3, 0.37290482587578794), (3, 0.7521752609279736), (3, 0.7547793737728635), (1, 0.7554820708897385), (0, 1.0)]
0	[(3, 0.0), (3, 0.018820861678004536), (3, 0.02080498866213152), (3, 0.03973922902494331), (3, 0.13758503401360545), (3, 0.14535147392290249), (3, 0.29671201814058956), (3, 0.5653061224489796), (3, 0.6248866213151928), (3, 0.6290249433106576), (3, 0.6459750566893424), (3, 0.6922902494331066), (3, 0.8089002267573696), (3, 0.9311791383219955), (3, 0.9961451247165533), (3, 1.0)]
0	[(3, 0.0)]
0	[(3, 0.0), (3, 0.08683365446371227), (3, 0.42290730036394775), (3, 0.42607578676942837), (3, 0.5074288160993363), (3, 0.6955255833868551), (3, 1.0)]
